id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lon,lat,chair
66,市ヶ谷駅前店 | エクセルシオール カフェ,東京都,千代田区,五番町３‐１五番町グランドビル１Ｆ,半蔵門駅徒歩7分以上,03-3556-0590,"平日:06:30 - 23:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000048/,TRUE,TRUE,TRUE,FALSE,35.6902832,139.7357882,"80席
(禁煙:64/喫煙:16)"
67,自由が丘マリクレール通り店 | エクセルシオール カフェ,東京都,目黒区,自由が丘１‐９‐２ｆａｓｔｌｕｃｋ自由が丘２１１Ｆ・２Ｆ,自由が丘駅徒歩1分以上,03-3723-8685,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000193/,TRUE,TRUE,TRUE,FALSE,35.6074823,139.6698016,"126席
(禁煙:78/喫煙:48)"
68,自由が丘駅前店 | エクセルシオール カフェ,東京都,目黒区,自由が丘２‐１１‐１ジェイフェイスクリヤマビル１Ｆ・２Ｆ,自由が丘駅徒歩3分以内,03-5726-2576,"平日:06:30 - 23:20
土曜日:07:00 - 23:20
日祝:07:00 - 23:20",http://sasp.mapion.co.jp/b/doutor/info/05000050/,TRUE,TRUE,TRUE,FALSE,35.6078136,139.6681573,"102席
(禁煙:74/喫煙:28)"
69,秋葉原ダイビル店 | エクセルシオール カフェ,東京都,千代田区,外神田１‐１８,秋葉原駅徒歩4分以上,03-5294-7110,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000150/,TRUE,FALSE,TRUE,FALSE,35.6990693,139.7723133,"88席
(禁煙:88/喫煙:0)"
70,秋葉原中央通り店 | エクセルシオール カフェ,東京都,千代田区,外神田３‐１５‐１秋葉プレイス１Ｆ,末広町駅徒歩2分以上,03-5296-8232,"平日:07:00 - 22:00
土曜日:07:30 - 21:30
日祝:08:00 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/05000142/,TRUE,TRUE,TRUE,FALSE,35.7015398,139.7711584,"130席
(禁煙:99/喫煙:31)"
71,渋谷宇田川町店 | エクセルシオール カフェ,東京都,渋谷区,宇田川町２５‐１江島屋ビル１Ｆ,渋谷駅徒歩6分以上,03-5428-1550,"平日:07:30 - 23:00
土曜日:08:00 - 23:00
日祝:08:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000023/,TRUE,FALSE,TRUE,FALSE,35.6605497,139.6992842,"55席
(禁煙:31/喫煙:24)"
72,渋谷宮益坂店 | エクセルシオール カフェ,東京都,渋谷区,渋谷１‐１４‐８宮益ＳＫビル１Ｆ・２Ｆ,渋谷駅徒歩3分以上,03-3498-1158,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000201/,TRUE,TRUE,TRUE,FALSE,35.6598386,139.7029813,"54席
(禁煙:31/喫煙:23)"
73,渋谷桜丘店 | エクセルシオール カフェ,東京都,渋谷区,桜丘町２‐９第１カスヤビル１Ｆ,渋谷駅徒歩2分以上,03-3462-9271,"平日:07:30 - 22:30
土曜日:08:00 - 22:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000094/,TRUE,FALSE,TRUE,FALSE,35.6570861,139.7013565,"52席
(禁煙:34/喫煙:18)"
74,新お茶の水店 | エクセルシオール カフェ,東京都,千代田区,神田駿河台４-３新お茶の水ビルディングサンクレールＢ１Ｆ,新御茶ノ水駅徒歩2分以上,03-3291-1231,"平日:07:00 - 22:30
土曜日:07:00 - 22:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000137/,TRUE,TRUE,TRUE,FALSE,35.6990246,139.7647964,"108席
(禁煙:68/喫煙:40)"
75,新橋２丁目店 | エクセルシオール カフェ,東京都,港区,新橋２‐５‐１ＥＸＣＥＬ新橋１Ｆ・２Ｆ,汐留駅徒歩5分以上,03-3593-6565,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000191/,TRUE,TRUE,TRUE,FALSE,35.6679582,139.7560397,"151席
(禁煙:85/喫煙:66)"
76,新宿アイランド店 | エクセルシオール カフェ,東京都,新宿区,西新宿６‐５‐１新宿アイランドタワー１Ｆ,西新宿駅徒歩1分以上,03-5339-9201,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000110/,TRUE,TRUE,TRUE,FALSE,35.693412,139.693125,"110席
(禁煙:87/喫煙:23)"
77,新宿パークタワー店 | エクセルシオール カフェ,東京都,新宿区,西新宿３‐７‐１新宿パークタワーＢ１Ｆ郵便私書箱８１０７,都庁前駅徒歩8分以上,03-5323-3936,"平日:07:00 - 22:00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000008/,TRUE,TRUE,TRUE,FALSE,35.685374,139.69097,"115席
(禁煙:84/喫煙:31)"
78,新宿ファーストウエスト店 | エクセルシオール カフェ,東京都,新宿区,西新宿１‐２３‐３新宿ファーストウエストビル１Ｆ,都庁前駅徒歩3分以上,03-5339-9021,"平日:07:00 - 22:00
土曜日:07:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000121/,TRUE,TRUE,TRUE,FALSE,35.689743,139.695556,"64席
(禁煙:47/喫煙:17)"
79,新宿小滝橋通り店 | エクセルシオール カフェ,東京都,新宿区,西新宿７-２-５ＴＨ西新宿ビル１Ｆ・２Ｆ,新宿西口駅徒歩1分以上,03-3362-7606,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000256/,TRUE,TRUE,TRUE,FALSE,35.6952586,139.6986627,"107席
(禁煙:87/喫煙:20)"
80,新宿文化クイントビル店 | エクセルシオール カフェ,東京都,渋谷区,代々木３‐２２‐７新宿文化クイントビル１Ｆ,南新宿駅徒歩6分以上,03-5304-8918,"平日:07:00 - 21:00
土曜日:07:30 - 20:00
日祝:07:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/05000104/,TRUE,FALSE,TRUE,FALSE,35.686203,139.6948068,"32席
(禁煙:32/喫煙:0)"
81,神戸元町店 | エクセルシオール カフェ,兵庫県,神戸市,中央区栄町通１-２-３１東急ＲＥＩホテル１Ｆ,旧居留地・大丸前駅徒歩2分以上,078-321-7512,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000242/,TRUE,TRUE,TRUE,FALSE,34.688179,135.1894713,"82席
(禁煙:58/喫煙:24)"
82,神田小川町店 | エクセルシオール カフェ,東京都,千代田区,神田小川町１‐５‐１御幸ビル１Ｆ,小川町駅徒歩1分以上,03-5280-6235,"平日:07:00 - 22:30
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000136/,TRUE,TRUE,TRUE,FALSE,35.6943293,139.7656073,"58席
(禁煙:40/喫煙:18)"
83,人形町店 | エクセルシオール カフェ,東京都,中央区,日本橋人形町３‐８‐１ＴＴ‐２ビル１Ｆ,水天宮前駅徒歩6分以上,03-3669-5737,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/05000238/,TRUE,TRUE,TRUE,FALSE,35.68668,139.782458,"116席
(禁煙:77/喫煙:39)"
84,水道橋西口店 | エクセルシオール カフェ,東京都,千代田区,神田三崎町２‐２２‐１８西山興業新水道橋ビルＢ１Ｆ・１Ｆ・２Ｆ,水道橋駅徒歩4分以上,03-5211-7187,"平日:06:45 - 22:30
土曜日:06:45 - 22:30
日祝:06:45 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/05000174/,TRUE,TRUE,TRUE,FALSE,35.7023744,139.752155,"156席
(禁煙:136/喫煙:20)"
85,晴海トリトン店 | エクセルシオール カフェ,東京都,中央区,晴海１‐８‐１６晴海トリトン３‐７,勝どき駅徒歩6分以上,03-5144-8241,"平日:07:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000043/,TRUE,TRUE,TRUE,FALSE,35.6574706,139.7823685,"52席
(禁煙:44/喫煙:8)"
86,聖路加ガーデン店 | エクセルシオール カフェ,東京都,中央区,明石町８‐１聖路加ガーデン２Ｆ,月島駅徒歩8分以上,03-5550-2323,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000007/,TRUE,TRUE,TRUE,FALSE,35.6670372,139.7786722,"104席
(禁煙:86/喫煙:18)"
87,西那須野店 | エクセルシオール カフェ,栃木県,那須塩原市,太夫塚６-２３２-８,西那須野駅徒歩16分以上,0287-37-4646,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000262/,TRUE,FALSE,TRUE,FALSE,36.8847339,139.9735814,"60席
(禁煙:60/喫煙:0)"
88,赤坂パークビル店 | エクセルシオール カフェ,東京都,港区,赤坂５‐２‐２０赤坂パークビルヂング１Ｆ,赤坂駅徒歩3分以上,03-5573-8889,"平日:06:45 - 21:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/05000006/,TRUE,FALSE,TRUE,FALSE,35.67196,139.733409,"70席
(禁煙:38/喫煙:32)"
89,赤坂一ツ木通り店 | エクセルシオール カフェ,東京都,港区,赤坂３‐１３‐１３赤坂中村ビル１Ｆ,赤坂駅徒歩2分以上,03-3568-6558,"平日:07:00 - 23:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000036/,TRUE,FALSE,TRUE,FALSE,35.6733784,139.7372011,"64席
(禁煙:25/喫煙:39)"
90,仙台中央通り店 | エクセルシオール カフェ,宮城県,仙台市,青葉区中央２‐１‐２３松澤ビル１Ｆ,あおば通駅徒歩3分以内,022-726-4680,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000061/,TRUE,FALSE,TRUE,FALSE,38.261524,140.878122,"194席
(禁煙:98/喫煙:96)"
91,川越アトレ店 | エクセルシオール カフェ,埼玉県,川越市,脇田町１０５川越アトレ２Ｆ,川越駅徒歩1分以上,049-227-7225,"平日:06:45 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000039/,TRUE,TRUE,TRUE,FALSE,35.9079843,139.4830951,"54席
(禁煙:40/喫煙:14)"
92,大岡山駅前店 | エクセルシオール カフェ,東京都,目黒区,大岡山２‐１２‐１東工大蔵前会館１Ｆ,大岡山駅徒歩1分以上,03-3726-7772,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000234/,FALSE,TRUE,TRUE,FALSE,35.6074751,139.6846766,"39席
(禁煙:39/喫煙:0)"
93,大山駅前店 | エクセルシオール カフェ,東京都,板橋区,大山町３２‐１,大山駅徒歩1分以上,03-3973-7801,"平日:07:00 - 22:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000052/,TRUE,FALSE,TRUE,FALSE,35.7490841,139.7018583,"55席
(禁煙:36/喫煙:19)"
94,池袋二丁目店 | エクセルシオール カフェ,東京都,豊島区,池袋２‐１‐１杉山ビル１Ｆ,池袋駅徒歩4分以上,03-5979-1541,"平日:06:45 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000024/,TRUE,TRUE,TRUE,FALSE,35.7341919,139.7115116,"66席
(禁煙:43/喫煙:23)"
95,津田沼北口店 | エクセルシオール カフェ,千葉県,習志野市,津田沼１‐１‐１津田沼駅北口駅ビル３Ｆ・４Ｆ,津田沼駅徒歩3分以内,047-403-2215,"平日:06:30 - 22:30
土曜日:07:00 - 22:30
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000156/,TRUE,TRUE,TRUE,FALSE,35.6911566,140.0209005,"90席
(禁煙:56/喫煙:34)"
96,田町東口店 | エクセルシオール カフェ,東京都,港区,芝浦３‐５‐３９イーストウイング１Ｆ,田町駅徒歩3分以上,03-5730-2620,"平日:07:00 - 22:30
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000106/,TRUE,TRUE,TRUE,FALSE,35.6438694,139.7486378,"104席
(禁煙:76/喫煙:28)"
97,都立大学駅前店 | エクセルシオール カフェ,東京都,目黒区,平町１‐２７‐１パル都立大ビル１Ｆ,都立大学駅徒歩3分以内,03-5731-2751,"平日:06:45 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000071/,TRUE,TRUE,TRUE,FALSE,35.6173547,139.6762749,"92席
(禁煙:67/喫煙:25)"
98,東京オペラシティ店 | エクセルシオール カフェ,東京都,新宿区,西新宿３‐２０‐２東京オペラシティ１Ｆ,初台駅徒歩4分以上,03-3299-9088,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000153/,TRUE,FALSE,TRUE,FALSE,35.6834362,139.6866486,"81席
(禁煙:53/喫煙:28)"
99,東京医療センター店 | エクセルシオール カフェ,東京都,目黒区,東が丘２‐５‐１東京医療センター１Ｆ,駒沢大学駅徒歩13分以上,03-5430-2051,"平日:07:00 - 19:30
土曜日:07:00 - 19:30
日祝:07:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/05000172/,FALSE,FALSE,TRUE,FALSE,35.627216,139.666186,"49席
(禁煙:49/喫煙:0)"
100,東京競馬場店 | エクセルシオール カフェ,東京都,府中市,日吉町１‐１新スタンド３Ｆ,府中競馬正門前駅徒歩5分以上,042-358-1201,"平日:-土曜日:09
土曜日:09:00 - 16:00
日祝:09:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/05000095/,TRUE,FALSE,TRUE,FALSE,35.6651476,139.4835565,"183席
(禁煙:183/喫煙:0)"
101,日テレプラザ店 | エクセルシオール カフェ,東京都,港区,東新橋１‐６‐１日本テレビタワー２Ｆ,汐留駅徒歩1分以上,03-6215-8560,"平日:07:00 - 22:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000117/,TRUE,FALSE,TRUE,FALSE,35.6644363,139.759937,"60席
(禁煙:60/喫煙:0)"
102,日土地西新宿ビル店 | エクセルシオール カフェ,東京都,新宿区,西新宿６‐１０‐１日土地西新宿ビル２Ｆ,西新宿駅徒歩2分以上,03-5321-9515,"平日:06:00 - 20:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/05000103/,TRUE,FALSE,TRUE,FALSE,35.6946035,139.6907535,"78席
(禁煙:45/喫煙:33)"
103,日暮里店 | エクセルシオール カフェ,東京都,荒川区,西日暮里２‐１９‐６,日暮里駅徒歩1分以上,03-3803-0373,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000038/,TRUE,TRUE,TRUE,FALSE,35.7282273,139.771451,"116席
(禁煙:74/喫煙:42)"
104,日本橋一丁目店 | エクセルシオール カフェ,東京都,中央区,日本橋１‐２‐６黒江屋国分ビル１Ｆ,三越前駅徒歩5分以上,03-3516-7827,"平日:07:00 - 22:30
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000115/,TRUE,TRUE,TRUE,FALSE,35.6833713,139.7737943,"78席
(禁煙:46/喫煙:32)"
105,品川イーストワンタワー店 | エクセルシオール カフェ,東京都,港区,港南２‐１６‐１品川イーストワンタワー２Ｆ,品川駅徒歩5分以上,03-6718-2839,"平日:07:00 - 23:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000112/,TRUE,FALSE,TRUE,FALSE,35.627764,139.740875,"76席
(禁煙:76/喫煙:0)"
106,品川シーサイドフォレスト店 | エクセルシオール カフェ,東京都,品川区,東品川４‐１２‐６品川シーサイドフォレストＢ１Ｆ,品川シーサイド駅徒歩1分以上,03-5769-2665,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000093/,TRUE,TRUE,TRUE,FALSE,35.6097018,139.7483331,"68席
(禁煙:22/喫煙:46)"
107,浜松メイワン店 | エクセルシオール カフェ,静岡県,浜松市,中区砂山町６‐１,浜松駅徒歩3分以内,053-457-3326,"平日:10:00 - 20:00
土曜日:10:00 - 20:00
日祝:10:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/05000230/,TRUE,TRUE,TRUE,FALSE,34.7041825,137.7344534,"56席
(禁煙:56/喫煙:0)"
108,武蔵小杉店 | エクセルシオール カフェ,神奈川県,川崎市,中原区小杉町１‐４０３‐６０小杉ビル１Ｆ,武蔵小杉駅徒歩2分以上,044-739-8925,"平日:06:45 - 22:30
土曜日:07:00 - 22:30
日祝:07:00 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/05000090/,TRUE,TRUE,TRUE,FALSE,35.5770398,139.6589404,"69席
(禁煙:43/喫煙:26)"
109,福島南店 | エクセルシオール カフェ,福島県,福島市,黒岩字浜井場２４‐１,南福島駅徒歩18分以上,024-544-0375,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000244/,FALSE,FALSE,TRUE,FALSE,37.7278317,140.4688884,"47席
(禁煙:47/喫煙:0)"
110,豊橋Ｋａｌｍｉａ店 | エクセルシオール カフェ,愛知県,豊橋市,花田町西宿無番地,豊橋駅徒歩2分以上,0532-56-1007,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000129/,TRUE,TRUE,TRUE,FALSE,34.7636862,137.3823026,"43席
(禁煙:31/喫煙:12)"
111,豊洲ＩＨＩビル店 | エクセルシオール カフェ,東京都,江東区,豊洲３‐１‐１ＩＨＩビル１Ｆ,豊洲駅徒歩7分以上,03-3534-9400,"平日:07:00 - 18:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/05000221/,FALSE,FALSE,TRUE,FALSE,35.6596461,139.7938592,"70席
(禁煙:34/喫煙:36)"
112,本八幡駅北口店 | エクセルシオール カフェ,千葉県,市川市,八幡２-１７-１,京成八幡駅徒歩4分以上,047-302-5731,"平日:06:30 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000260/,TRUE,TRUE,TRUE,FALSE,35.7211922,139.9270686,"35席
(禁煙:31/喫煙:4)"
113,名古屋国際ホテル店 | エクセルシオール カフェ,愛知県,名古屋市,中区錦３‐２３‐３名古屋国際ホテル１Ｆ,栄駅徒歩4分以上,052-961-3130,"平日:07:00 - 23:00
土曜日:07:30 - 23:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/05000213/,TRUE,TRUE,TRUE,FALSE,35.1694797,136.9048461,"72席
(禁煙:48/喫煙:24)"
114,淀屋橋店 | エクセルシオール カフェ,大阪府,大阪市,中央区伏見町４‐１‐１大阪明治生命館ランド・アクシスタワー１Ｆ,淀屋橋駅徒歩4分以上,06-6204-7610,"平日:07:00 - 22:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/05000054/,TRUE,TRUE,TRUE,FALSE,34.6894227,135.5003733,"52席
(禁煙:52/喫煙:0)"
115,立川北口駅前店 | エクセルシオール カフェ,東京都,立川市,曙町２‐１３‐１ＴＫ立川ビル１Ｆ,立川駅徒歩1分以上,042-540-2720,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/05000100/,TRUE,TRUE,TRUE,FALSE,35.6986725,139.4147157,"118席
(禁煙:77/喫煙:41)"
116,立川北口店 | エクセルシオール カフェ,東京都,立川市,曙町２‐５‐１７イノタケビル３Ｆ・４Ｆ,立川北駅徒歩3分以内,042-540-9150,"平日:07:00 - 22:40
土曜日:07:00 - 22:40
日祝:07:00 - 22:40",http://sasp.mapion.co.jp/b/doutor/info/05000088/,TRUE,TRUE,TRUE,FALSE,35.700074,139.413226,"95席
(禁煙:55/喫煙:40)"
117,蓮田サービスエリア下り店 | エクセルシオール カフェ,埼玉県,蓮田市,黒浜３４６９,白岡駅徒歩27分以上,048-768-6411,"平日:06:00 - 21:00
土曜日:06:00 - 21:00
日祝:06:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/05000227/,FALSE,FALSE,FALSE,FALSE,36.0008755,139.666752,
118,八重洲地下街店 | カフェ エクセルシオール,東京都,中央区,八重洲２‐１八重洲地下街中１号Ａブロック３０３‐４３,東京駅徒歩5分以上,03-6202-0788,"平日:07:00 - 22:30
土曜日:07:00 - 22:30
日祝:07:00 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/05000062/,TRUE,TRUE,TRUE,FALSE,35.6804441,139.7688358,"76席
(禁煙:54/喫煙:22)"
