id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng,chair
139,エッソ西青葉店 | ドトールコーヒー,神奈川県,横浜市,緑区長津田１‐２０‐２,田奈駅徒歩8分以上,050-3359-2736,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011102/,FALSE,FALSE,TRUE,FALSE,35.5311132,139.5032716,"22席
(禁煙:14/喫煙:8)"
140,エッソ千代田ニュータウン店 | ドトールコーヒー,千葉県,四街道市,物井字清水１４４５‐７,物井駅徒歩22分以上,050-3318-6670,"平日:08:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011221/,TRUE,FALSE,TRUE,FALSE,35.686668,140.183419,"18席
(禁煙:10/喫煙:8)"
141,エッソ千葉ニュータウン北店 | ドトールコーヒー,千葉県,白井市,武西１１４１‐２,千葉ニュータウン中央駅徒歩17分以上,047-498-4137,"平日:06:00 - 22:00
土曜日:06:00 - 22:00
日祝:06:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010846/,TRUE,FALSE,TRUE,FALSE,35.7963836,140.1038276,"42席
(禁煙:29/喫煙:13)"
142,エッソ千葉都町店 | ドトールコーヒー,千葉県,千葉市,中央区都町２‐６‐２８,県庁前駅徒歩34分以上,043-231-3347,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011109/,TRUE,FALSE,TRUE,FALSE,35.6089377,140.1481346,"35席
(禁煙:22/喫煙:13)"
143,エッソ川越南店 | ドトールコーヒー,埼玉県,川越市,熊野町１６‐１,上福岡駅徒歩13分以上,050-3312-4659,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01010844/,TRUE,FALSE,TRUE,FALSE,35.8754772,139.5019075,"50席
(禁煙:35/喫煙:15)"
144,エッソ川島町店 | ドトールコーヒー,埼玉県,比企郡,川島町上伊草５２２‐１,霞ヶ関駅徒歩78分以上,050-3309-8197,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011473/,TRUE,FALSE,TRUE,FALSE,35.9700956,139.4697416,"36席
(禁煙:26/喫煙:10)"
145,エッソ相模原北店 | ドトールコーヒー,神奈川県,相模原市,中央区宮下本町３‐３９‐１,多摩境駅徒歩13分以上,050-3359-8144,"平日:06:00 - 23:00
土曜日:06:00 - 23:00
日祝:06:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011175/,TRUE,FALSE,TRUE,FALSE,35.5938694,139.3623352,"23席
(禁煙:13/喫煙:10)"
146,エッソ相模富士店 | ドトールコーヒー,神奈川県,相模原市,中央区富士見１‐８‐１,矢部駅徒歩11分以上,042-752-5131,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011276/,TRUE,FALSE,TRUE,FALSE,35.5705925,139.37794,"42席
(禁煙:24/喫煙:18)"
147,エッソ村山団地店 | ドトールコーヒー,東京都,東大和市,芋窪６‐１０１０,上北台駅徒歩8分以上,050-3359-3522,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011100/,TRUE,FALSE,TRUE,FALSE,35.748474,139.4101363,"42席
(禁煙:28/喫煙:14)"
148,エッソ多摩ニュータウン店 | ドトールコーヒー,東京都,八王子市,松木３３‐１４,京王堀之内駅徒歩6分以上,042-677-7955,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01010945/,TRUE,FALSE,TRUE,FALSE,35.6252096,139.3950785,"55席
(禁煙:35/喫煙:20)"
149,エッソ大宮台店 | ドトールコーヒー,千葉県,千葉市,若葉区大宮町２１３２‐１,鎌取駅徒歩36分以上,043-305-8571,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011199/,TRUE,FALSE,TRUE,FALSE,35.586595,140.1812793,"35席
(禁煙:22/喫煙:13)"
150,エッソ第二阪和関空高松店 | ドトールコーヒー,大阪府,泉佐野市,高松東２‐２‐９,泉佐野駅徒歩12分以上,072-461-0333,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02011049/,TRUE,FALSE,TRUE,FALSE,34.4033951,135.3151829,"48席
(禁煙:32/喫煙:16)"
151,エッソ谷原店 | ドトールコーヒー,東京都,練馬区,高松６‐２７‐１,光が丘駅徒歩11分以上,03-5910-7297,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011163/,TRUE,FALSE,TRUE,FALSE,35.7579365,139.6204147,"21席
(禁煙:15/喫煙:6)"
152,エッソ竹間沢店 | ドトールコーヒー,埼玉県,入間郡,三芳町竹間沢東３‐８,柳瀬川駅徒歩19分以上,050-3304-5187,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011486/,TRUE,FALSE,TRUE,FALSE,35.8221378,139.5507918,"17席
(禁煙:12/喫煙:5)"
153,エッソ筑紫野ニュータウン店 | ドトールコーヒー,福岡県,筑紫野市,原田１‐１‐６,原田駅徒歩7分以上,050-3495-7557,"平日:08:00 - 23:00
土曜日:08:00 - 23:00
日祝:08:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02011299/,TRUE,TRUE,TRUE,FALSE,33.4552768,130.5431065,"28席
(禁煙:20/喫煙:8)"
154,エッソ町田金森店 | ドトールコーヒー,東京都,町田市,金森３-２１-１５,成瀬駅徒歩17分以上,042-796-4748,"平日:07:00 - 20:00
土曜日:06:00 - 20:00
日祝:06:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01010845/,TRUE,FALSE,TRUE,FALSE,35.5283178,139.4631036,"53席
(禁煙:40/喫煙:13)"
155,エッソ天王町店 | ドトールコーヒー,京都,府京都市,左京区岡崎東天王町４１,蹴上駅徒歩12分以上,075-771-1657,"平日:00:00 - 24:00
土曜日:00:00 - 24:00
日祝:00:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/02011292/,TRUE,FALSE,TRUE,FALSE,35.0172109,135.790458,"46席
(禁煙:34/喫煙:12)"
156,エッソ刀水橋店 | ドトールコーヒー,群馬県,太田市,古戸町２３１‐２,西小泉駅徒歩41分以上,050-3628-7199,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011038/,TRUE,FALSE,TRUE,FALSE,36.2453377,139.380895,"47席
(禁煙:36/喫煙:11)"
157,エッソ嶋店 | ドトールコーヒー,山形県,山形市,嶋北４‐５‐３０,東金井駅徒歩28分以上,023-679-4822,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011643/,TRUE,FALSE,TRUE,FALSE,38.2898043,140.3185754,"33席
(禁煙:11/喫煙:22)"
158,エッソ東小川店 | ドトールコーヒー,静岡県,焼津市,東小川５‐８‐４,焼津駅徒歩25分以上,050-3309-5519,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011288/,TRUE,FALSE,TRUE,FALSE,34.8573354,138.3111383,"41席
(禁煙:30/喫煙:11)"
159,エッソ東青田店 | ドトールコーヒー,山形県,山形市,東青田１‐１‐３０,山形駅徒歩36分以上,023-641-7722,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011378/,TRUE,TRUE,TRUE,FALSE,38.2268333,140.3374112,"43席
(禁煙:32/喫煙:11)"
160,エッソ徳力店 | ドトールコーヒー,福岡県,北九州市,小倉南区守恒本町３‐２‐１０,守恒駅徒歩5分以上,050-3312-7390,"平日:07:00 - 24:00
土曜日:07:00 - 24:00
日祝:07:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/02011190/,TRUE,FALSE,TRUE,FALSE,33.8339428,130.8695374,"34席
(禁煙:25/喫煙:9)"
161,エッソ二崎店 | ドトールコーヒー,福岡県,京都郡,苅田町二崎１８１‐２,小波瀬西工大前駅徒歩12分以上,050-3312-7330,"平日:08:00 - 23:00
土曜日:08:00 - 23:00
日祝:08:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02011189/,TRUE,FALSE,TRUE,FALSE,33.7481458,130.9797806,"35席
(禁煙:25/喫煙:10)"
162,エッソ入間ニュータウン店 | ドトールコーヒー,埼玉県,入間市,扇町屋１‐８‐１,入間市駅徒歩16分以上,050-3359-3512,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01010899/,TRUE,FALSE,TRUE,FALSE,35.8313439,139.3875914,"40席
(禁煙:32/喫煙:8)"
163,エッソ柏の葉店 | ドトールコーヒー,千葉県,流山市,青田４３‐１,江戸川台駅徒歩16分以上,050-3357-8113,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01010897/,TRUE,FALSE,TRUE,FALSE,35.898697,139.9228793,"52席
(禁煙:34/喫煙:18)"
164,エッソ八王子ニュータウン店 | ドトールコーヒー,東京都,八王子市,小比企町１１３７‐１,京王片倉駅徒歩7分以上,042-637-8010,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01010955/,TRUE,FALSE,TRUE,FALSE,35.6436536,139.3312021,"44席
(禁煙:29/喫煙:15)"
165,エッソ八幡店 | ドトールコーヒー,京都,府八幡市,戸津東代２５‐５,男山山上駅徒歩40分以上,050-3312-1872,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/02010896/,TRUE,TRUE,TRUE,FALSE,34.8661653,135.7248169,"49席
(禁煙:36/喫煙:13)"
166,エッソ尾張旭店 | ドトールコーヒー,愛知県,尾張旭市,庄中町１‐１１‐６,印場駅徒歩9分以上,050-3309-9028,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02010963/,TRUE,FALSE,TRUE,FALSE,35.2056662,137.0131648,"37席
(禁煙:25/喫煙:12)"
167,エッソ菱野ウエスト店 | ドトールコーヒー,愛知県,瀬戸市,赤重町１‐９,瀬戸口駅徒歩7分以上,0561-21-3488,"平日:06:00 - 01:00
土曜日:06:00 - 01:00
日祝:06:00 - 01:00",http://sasp.mapion.co.jp/b/doutor/info/02011350/,TRUE,FALSE,TRUE,FALSE,35.2109982,137.0802581,"36席
(禁煙:26/喫煙:10)"
168,エッソ浜野インター店 | ドトールコーヒー,千葉県,千葉市,中央区浜野町１３５-１,浜野駅徒歩14分以上,050-3490-7635,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011404/,TRUE,FALSE,TRUE,FALSE,35.5482542,140.1420162,"35席
(禁煙:24/喫煙:11)"
169,エッソ富士宮バイパス店 | ドトールコーヒー,静岡県,富士宮市,ひばりが丘７００,富士宮駅徒歩20分以上,0544-27-4402,"平日:06:30 - 23:30
土曜日:06:30 - 23:30
日祝:06:30 - 23:30",http://sasp.mapion.co.jp/b/doutor/info/01011638/,TRUE,FALSE,TRUE,FALSE,35.2335332,138.6203176,"44席
(禁煙:26/喫煙:18)"
170,エッソ伏見店 | ドトールコーヒー,京都,府京都市,伏見区深草西浦町４‐３７,深草駅徒歩3分以上,050-3621-4332,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011507/,TRUE,FALSE,TRUE,FALSE,34.9623495,135.7679293,"36席
(禁煙:24/喫煙:12)"
171,エッソ平塚北店 | ドトールコーヒー,神奈川県,平塚市,大神９０９‐１,倉見駅徒歩23分以上,050-3346-5468,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011081/,TRUE,FALSE,TRUE,FALSE,35.3881544,139.3620875,"42席
(禁煙:27/喫煙:15)"
172,エッソ米沢店 | ドトールコーヒー,山形県,米沢市,中田町９２１,置賜駅徒歩37分以上,0238-37-4335,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011701/,TRUE,FALSE,TRUE,FALSE,37.9400214,140.1190989,"32席
(禁煙:10/喫煙:22)"
173,エッソ豊中緑ヶ丘店 | ドトールコーヒー,大阪府,豊中市,西緑丘１‐６‐１５,少路駅徒歩11分以上,050-3312-1862,"平日:06:00 - 22:00
土曜日:06:00 - 22:00
日祝:06:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011171/,TRUE,FALSE,TRUE,FALSE,34.8114429,135.4741295,"15席
(禁煙:6/喫煙:9)"
174,エッソ豊田保見店 | ドトールコーヒー,愛知県,豊田市,貝津町郷地５５‐１,保見駅徒歩8分以上,050-3312-6010,"平日:00:00 - 24:00
土曜日:00:00 - 24:00
日祝:00:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/02011456/,TRUE,FALSE,TRUE,FALSE,35.1334908,137.1396795,"41席
(禁煙:32/喫煙:9)"
175,エッソ北本ニュータウン店 | ドトールコーヒー,埼玉県,北本市,緑３-２０,北本駅徒歩13分以上,048-591-7866,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011326/,TRUE,FALSE,TRUE,FALSE,36.0233797,139.5358999,"36席
(禁煙:25/喫煙:11)"
176,エッソ名瀬町店 | ドトールコーヒー,神奈川県,横浜市,戸塚区名瀬町７６６‐４,東戸塚駅徒歩20分以上,045-812-0844,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011553/,TRUE,FALSE,TRUE,FALSE,35.4287171,139.540951,"40席
(禁煙:24/喫煙:16)"
177,エッソ問屋町店 | ドトールコーヒー,青森県,青森市,第二問屋町４‐１０‐２６,東青森駅徒歩55分以上,017-729-1470,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011642/,FALSE,FALSE,TRUE,FALSE,40.7883752,140.7506045,"37席
(禁煙:15/喫煙:22)"
178,エッソ野田店 | ドトールコーヒー,千葉県,野田市,泉３‐１‐６,七光台駅徒歩18分以上,04-7127-4181,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011165/,TRUE,FALSE,TRUE,FALSE,35.9793531,139.8626276,"15席
(禁煙:9/喫煙:6)"
179,エッソ柳田店 | ドトールコーヒー,栃木県,宇都宮市,柳田町５９２‐１,岡本駅徒歩51分以上,028-663-1848,"平日:06:00 - 23:00
土曜日:06:00 - 23:00
日祝:06:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011259/,TRUE,FALSE,TRUE,FALSE,36.5687946,139.9608185,"30席
(禁煙:22/喫煙:8)"
180,エッソ嵐山店 | ドトールコーヒー,埼玉県,東松山市,上唐子１５０２‐１４,武蔵嵐山駅徒歩12分以上,0493-22-5311,"平日:08:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011105/,TRUE,TRUE,TRUE,FALSE,36.0384512,139.3347923,"43席
(禁煙:32/喫煙:11)"
181,エッソ流山店 | ドトールコーヒー,千葉県,流山市,南流山６‐２８‐１,南流山駅徒歩10分以上,050-3309-9254,"平日:06:00 - 24:00
土曜日:06:00 - 24:00
日祝:06:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/01011143/,TRUE,FALSE,TRUE,FALSE,35.8414897,139.8977139,"46席
(禁煙:32/喫煙:14)"
182,エッソ六ッ川店 | ドトールコーヒー,神奈川県,横浜市,南区六ツ川２‐８,弘明寺駅徒歩26分以上,045-334-7115,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011392/,TRUE,FALSE,TRUE,FALSE,35.4295003,139.5775184,"26席
(禁煙:18/喫煙:8)"
183,エッソ六角橋店 | ドトールコーヒー,神奈川県,横浜市,神奈川区六角橋６‐２‐４８,岸根公園駅徒歩8分以上,045-491-1136,"平日:07:00 - 24:00
土曜日:07:00 - 24:00
日祝:07:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/01011455/,TRUE,FALSE,TRUE,FALSE,35.491416,139.6205982,"40席
(禁煙:30/喫煙:10)"
184,エッソ和歌山岡崎店 | ドトールコーヒー,和歌山県,和歌山市,森小手穂北沖田７３９‐５,岡崎前駅徒歩8分以上,050-3309-7649,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011509/,TRUE,FALSE,TRUE,FALSE,34.2091221,135.2244715,"30席
(禁煙:20/喫煙:10)"
185,エミオ中村橋店 | ドトールコーヒー,東京都,練馬区,中村北４-２-１４エミオ中村橋,中村橋駅徒歩3分以内,03-3926-7722,"平日:07:30 - 21:00
土曜日:08:30 - 21:00
日祝:08:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01012128/,FALSE,FALSE,TRUE,FALSE,35.7367305,139.6371162,"34席
(禁煙:31/喫煙:3)"
186,エムズエクスポ盛岡店 | ドトールコーヒー,岩手県,盛岡市,みたけ３-３６-１,厨川駅徒歩15分以上,019-646-5585,"平日:09:00 - 21:30
土曜日:09:00 - 21:30
日祝:09:00 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/01011855/,TRUE,TRUE,TRUE,FALSE,39.7405843,141.1177554,"68席
(禁煙:51/喫煙:17)"
187,カラフルタウン岐阜店 | ドトールコーヒー,岐阜県,岐阜市,柳津町丸野３‐３レインボーモール棟１Ｆ１１３区画,柳津駅徒歩12分以上,058-388-7271,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02010930/,TRUE,FALSE,TRUE,FALSE,35.362014,136.728012,"56席
(禁煙:49/喫煙:7)"
188,くずはモール店 | ドトールコーヒー,大阪府,枚方市,楠葉花園町１５‐１‐１７３,樟葉駅徒歩2分以上,072-856-0009,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011430/,FALSE,FALSE,FALSE,FALSE,34.8613441,135.6774993,
189,グリナード永山店 | ドトールコーヒー,東京都,多摩市,永山１‐４グリナード永山１０２,小田急永山駅徒歩3分以内,042-339-6668,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010571/,TRUE,FALSE,TRUE,FALSE,35.6291803,139.4482416,"54席
(禁煙:32/喫煙:22)"
190,ケーズタウン若里店 | ドトールコーヒー,長野県,長野市,若里３-２２-１,長野駅徒歩22分以上,026-224-2819,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01012072/,TRUE,FALSE,TRUE,FALSE,36.6314327,138.1963514,"77席
(禁煙:60/喫煙:17)"
191,ゲートシティ大崎店 | ドトールコーヒー,東京都,品川区,大崎１‐１１‐１ゲートシティ大崎ウエストタワー３Ｆ,大崎駅徒歩3分以上,03-5437-5850,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011709/,TRUE,FALSE,TRUE,FALSE,35.6193971,139.7308079,"102席
(禁煙:27/喫煙:75)"
192,コーチャンフォー旭川店 | ドトールコーヒー,北海道,旭川市,宮前１条２-４-１,旭川四条駅徒歩13分以上,0166-76-4700,"平日:09:00 - 22:30
土曜日:09:00 - 22:30
日祝:09:00 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/01011764/,TRUE,FALSE,TRUE,FALSE,43.7587758,142.3678997,"172席
(禁煙:155/喫煙:17)"
193,コーチャンフォー若葉台店 | ドトールコーヒー,東京都,稲城市,若葉台２-９,若葉台駅徒歩5分以上,042-350-7676,"平日:09:00 - 22:30
土曜日:09:00 - 22:30
日祝:09:00 - 22:30",http://sasp.mapion.co.jp/b/doutor/info/01011938/,TRUE,FALSE,TRUE,FALSE,35.6230576,139.4735334,"220席
(禁煙:179/喫煙:41)"
194,コーチャンフォー北見店 | ドトールコーヒー,北海道,北見市,並木町５２１-４,柏陽駅徒歩11分以上,0157-57-1199,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011795/,TRUE,FALSE,TRUE,FALSE,43.8266439,143.9157589,"132席
(禁煙:92/喫煙:40)"
195,コスパ松原店 | ドトールコーヒー,埼玉県,草加市,松原１‐２‐１５コスパ松原１Ｆ,松原団地駅徒歩3分以内,048-943-7727,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011653/,TRUE,FALSE,TRUE,FALSE,35.8433954,139.799949,"44席
(禁煙:24/喫煙:20)"
196,ザ・モール周南店 | ドトールコーヒー,山口県,下松市,中央町２１-３ザ・モール周南２Ｆ,下松駅徒歩17分以上,0833-43-9500,"平日:09:30 - 20:00
土曜日:09:30 - 20:00
日祝:09:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011452/,TRUE,TRUE,TRUE,FALSE,34.0186072,131.862851,"61席
(禁煙:48/喫煙:13)"
197,さいたま新都心店 | ドトールコーヒー,埼玉県,さいたま市,大宮区吉敷町４-２６２-１８,さいたま新都心駅徒歩3分以内,048-601-0657,"平日:06:45 - 21:30
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011394/,TRUE,FALSE,TRUE,FALSE,35.8943887,139.6337096,"136席
(禁煙:97/喫煙:39)"
198,さくら店 | ドトールコーヒー,栃木県,さくら市,櫻野５０５,氏家駅徒歩17分以上,028-682-7004,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011845/,TRUE,FALSE,TRUE,FALSE,36.6819075,139.9753546,"91席
(禁煙:72/喫煙:19)"
199,サンライズ蒲田店 | ドトールコーヒー,東京都,大田区,西蒲田７‐６２‐４,蒲田駅徒歩2分以上,03-3733-8599,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01010436/,TRUE,FALSE,TRUE,FALSE,35.5621539,139.7129903,"68席
(禁煙:25/喫煙:43)"
200,シーバンス ア・モール店 | ドトールコーヒー,東京都,港区,芝浦１-２-２シーバンスア・モール１Ｆ,日の出駅徒歩3分以上,03-5476-8587,"平日:07:00 - 20:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01012081/,TRUE,FALSE,TRUE,FALSE,35.6498174,139.7565694,"53席
(禁煙:34/喫煙:19)"
201,シティワカヤマ店 | ドトールコーヒー,和歌山県,和歌山市,元寺町５‐５８,紀和駅徒歩7分以上,073-426-2886,"平日:09:00 - 19:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011295/,TRUE,FALSE,TRUE,FALSE,34.2397743,135.1762492,"37席
(禁煙:25/喫煙:12)"
202,シャポー市川店 | ドトールコーヒー,千葉県,市川市,市川１‐１‐１,市川駅徒歩3分以内,047-329-1751,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011046/,TRUE,FALSE,FALSE,FALSE,35.7293574,139.9076364,
203,シャポー小岩店 | ドトールコーヒー,東京都,江戸川区,南小岩７-２４-１５,小岩駅徒歩3分以内,03-3658-2117,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011817/,TRUE,TRUE,TRUE,FALSE,35.7329706,139.881688,"64席
(禁煙:44/喫煙:20)"
204,シャポー本八幡店 | ドトールコーヒー,千葉県,市川市,八幡２-１７-１,京成八幡駅徒歩4分以上,047-302-2121,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01012068/,FALSE,FALSE,TRUE,FALSE,35.7211922,139.9270686,"68席
(禁煙:48/喫煙:20)"
205,シャミネ松江店 | ドトールコーヒー,島根県,松江市,朝日町４７２-２,松江駅徒歩3分以内,0852-24-3988,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02012105/,FALSE,TRUE,TRUE,FALSE,35.4639688,133.0628767,"75席
(禁煙:56/喫煙:19)"
206,シュロアモール筑紫野店 | ドトールコーヒー,福岡県,筑紫野市,原田８３６‐６,原田駅徒歩11分以上,092-919-7775,"平日:10:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011635/,TRUE,FALSE,FALSE,FALSE,33.4441444,130.5376046,
207,ジョイフルエーケー大麻店 | ドトールコーヒー,北海道,江別市,大麻１９８-３,大麻駅徒歩27分以上,011-386-8730,"平日:09:00 - 19:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01012097/,TRUE,FALSE,TRUE,FALSE,43.0895863,141.4973681,"66席
(禁煙:45/喫煙:21)"
208,ジョイフル本田幸手店 | ドトールコーヒー,埼玉県,幸手市,上高野１２５８-１,杉戸高野台駅徒歩15分以上,0480-40-4050,"平日:09:00 - 19:00
土曜日:09:00 - 19:00
日祝:09:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011871/,TRUE,FALSE,FALSE,FALSE,36.061024,139.7147317,
209,ジョイフル本田瑞穂店 | ドトールコーヒー,東京都,西多摩郡,瑞穂町殿ケ谷４４２ジョイフル本田瑞穂店２Ｆ,箱根ヶ崎駅徒歩22分以上,042-556-0711,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011748/,TRUE,FALSE,TRUE,FALSE,35.7607519,139.3580174,"60席
(禁煙:22/喫煙:38)"
210,ジョイフル本田千葉ニュータウン店 | ドトールコーヒー,千葉県,印西市,牧の原２-１ジョイフル本田２Ｆ,印西牧の原駅徒歩13分以上,0476-48-4266,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011159/,TRUE,FALSE,FALSE,FALSE,35.8069303,140.1570481,
