id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard,lat,lng,chair
183,津中央店 | 珈琲所コメダ珈琲店,三重県,津市,乙部2011,津新町駅徒歩23分以上,059-222-4000,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=282,TRUE,FALSE,TRUE,FALSE,34.7204903,136.5171987,"93席
(禁煙:50/喫煙:43)"
184,阪神尼崎店 | 珈琲所コメダ珈琲店,兵庫県,尼崎市,神田北通3-30-2,出屋敷駅徒歩13分以上,06-6418-5678,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=529,TRUE,FALSE,TRUE,FALSE,34.7207325,135.4139474,"94席
(禁煙:66/喫煙:28)"
185,甲子園駅前店 | 珈琲所コメダ珈琲店,兵庫県,西宮市,甲子園七番町1-27,甲子園駅徒歩1分以上,0798-44-1616,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=655,TRUE,FALSE,TRUE,FALSE,34.7230951,135.3640074,"88席
(禁煙:58/喫煙:30)"
186,豊橋三本木店 | 珈琲所コメダ珈琲店,愛知県,豊橋市,三本木町字新三本木23番地,高師駅徒歩16分以上,0532-48-8665,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=404,TRUE,FALSE,TRUE,FALSE,34.7253687,137.3945535,"92席
(禁煙:57/喫煙:35)"
187,生駒店 | 珈琲所コメダ珈琲店,奈良県,生駒市,上町2548-1,富雄駅徒歩54分以上,0743-79-3120,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=358,TRUE,FALSE,TRUE,FALSE,34.7257789,135.7188595,"107席
(禁煙:67/喫煙:40)"
188,新大阪店 | 珈琲所コメダ珈琲店,大阪府,大阪市,淀川区西中島5丁目13-9新大阪MTビル1号館1階,西中島南方駅徒歩4分以上,06-6829-6701,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=494,TRUE,FALSE,TRUE,FALSE,34.7297951,135.4993423,"77席
(禁煙:55/喫煙:22)"
189,浜松原島店 | 珈琲所コメダ珈琲店,静岡県,浜松市,東区原島町359-2,天竜川駅徒歩26分以上,053-467-2860,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=295,TRUE,FALSE,TRUE,FALSE,34.7322752,137.7714943,"100席
(禁煙:48/喫煙:52)"
190,尼崎西立花店 | 珈琲所コメダ珈琲店,兵庫県,尼崎市,西立花町3丁目15番17号,立花駅徒歩8分以上,06-6411-2828,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=707,TRUE,FALSE,TRUE,FALSE,34.733978,135.3957409,"87席
(禁煙:66/喫煙:21)"
191,阪神西宮店 | 珈琲所コメダ珈琲店,兵庫県,西宮市,六湛寺町14-5,西宮駅徒歩2分以上,0798-22-1833,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=672,TRUE,TRUE,TRUE,FALSE,34.7377853,135.3397367,"81席
(禁煙:57/喫煙:24)"
192,豊橋藤沢店 | 珈琲所コメダ珈琲店,愛知県,豊橋市,小浜町11,愛知大学前駅徒歩26分以上,0532-38-8811,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=189,TRUE,FALSE,TRUE,FALSE,34.7403716,137.3657972,"94席
(禁煙:56/喫煙:38)"
193,鈴蘭台店 | 珈琲所コメダ珈琲店,兵庫県,神戸市,北区山田町下谷上字大正坊3-4,山の街駅徒歩10分以上,078-581-5000,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=550,FALSE,FALSE,TRUE,FALSE,34.7422378,135.1592326,"102席
(禁煙:72/喫煙:30)"
194,津・県総合文化センター前店 | 珈琲所コメダ珈琲店,三重県,津市,一身田上津部田1153-1,江戸橋駅徒歩10分以上,059-232-2000,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=306,TRUE,FALSE,TRUE,FALSE,34.7448388,136.505902,"104席
(禁煙:55/喫煙:49)"
195,袋井店 | 珈琲所コメダ珈琲店,静岡県,袋井市,川井1188-8,袋井駅徒歩20分以上,0538-45-1022,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=398,TRUE,FALSE,TRUE,FALSE,34.7465486,137.911339,"104席
(禁煙:59/喫煙:45)"
196,イオンモール大日店 | 珈琲所コメダ珈琲店,大阪府,守口市,大日東町1-18イオンモール大日SC2F,大日駅徒歩2分以上,06-4252-3551,09:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=504,TRUE,FALSE,TRUE,FALSE,34.749439,135.580529,"89席
(禁煙:50/喫煙:39)"
197,牧之原店 | 珈琲所コメダ珈琲店,静岡県,牧之原市,細江1347-1,牧之原市役所から徒歩21分,0548-22-1009,07:00〜23:30,http://www.komeda.co.jp/search/shopdetail.php?id=746,TRUE,FALSE,TRUE,FALSE,34.7498025,138.237935,"94席
(禁煙:67/喫煙:27)"
198,武庫之荘店 | 珈琲所コメダ珈琲店,兵庫県,尼崎市,南武庫之荘1丁目20番12号,武庫之荘駅徒歩2分以上,06-6433-0144,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=763,TRUE,FALSE,TRUE,FALSE,34.7508902,135.3917492,"84席
(禁煙:63/喫煙:21)"
199,イオン赤穂店 | 珈琲所コメダ珈琲店,兵庫県,赤穂市,中広字別所55-3,播州赤穂駅徒歩10分以上,0791-56-5569,08:00〜21:00,http://www.komeda.co.jp/search/shopdetail.php?id=873,TRUE,FALSE,TRUE,FALSE,34.7557901,134.4007189,"93席
(禁煙:58/喫煙:35)"
200,加古川平野店 | 珈琲所コメダ珈琲店,兵庫県,加古川市,加古川町平野478,加古川駅徒歩12分以上,079-423-2313,07:00〜23:00※金土祝前日07:00〜0:00,http://www.komeda.co.jp/search/shopdetail.php?id=476,FALSE,FALSE,TRUE,FALSE,34.7605111,134.844066,"103席
(禁煙:70/喫煙:33)"
201,尼崎つかしん店 | 珈琲所コメダ珈琲店,兵庫県,尼崎市,塚口本町4丁目8-1つかしん内東町南館1階,猪名寺駅徒歩6分以上,06-6424-3712,10:00〜21:00,http://www.komeda.co.jp/search/shopdetail.php?id=484,TRUE,FALSE,TRUE,FALSE,34.7616068,135.4189324,"78席
(禁煙:46/喫煙:32)"
202,豊橋平川本町店 | 珈琲所コメダ珈琲店,愛知県,豊橋市,平川本町一丁目1-11,井原駅徒歩3分以上,0532-21-5953,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=353,FALSE,FALSE,TRUE,FALSE,34.7618346,137.4224352,"104席
(禁煙:49/喫煙:55)"
203,南摂津駅南店 | 珈琲所コメダ珈琲店,大阪府,摂津市,東一津屋11番31号,南摂津駅徒歩1分以上,06-6349-5755,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=834,TRUE,FALSE,TRUE,FALSE,34.7645721,135.5694079,"95席
(禁煙:71/喫煙:24)"
204,伊丹山田店 | 珈琲所コメダ珈琲店,兵庫県,伊丹市,山田4丁目7番38号,武庫之荘駅徒歩33分以上,072-781-5225,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=617,TRUE,FALSE,TRUE,FALSE,34.7714715,135.3851159,"96席
(禁煙:60/喫煙:36)"
205,浜松三方原店 | 珈琲所コメダ珈琲店,静岡県,浜松市,北区三方原町237-1,さぎの宮駅徒歩64分以上,053-439-8881,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=334,TRUE,FALSE,TRUE,FALSE,34.7714743,137.7107997,"100席
(禁煙:46/喫煙:54)"
206,伊賀上野店 | 珈琲所コメダ珈琲店,三重県,伊賀市,平野城北町108,上野市駅徒歩10分以上,0595-26-6120,07:30〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=284,TRUE,FALSE,TRUE,FALSE,34.7735782,136.1325073,"106席
(禁煙:62/喫煙:44)"
207,伊丹昆陽店 | 珈琲所コメダ珈琲店,兵庫県,伊丹市,昆陽東6丁目3番26号,伊丹駅徒歩15分以上,072-772-8833,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=644,TRUE,FALSE,TRUE,FALSE,34.7763182,135.4022889,"103席
(禁煙:84/喫煙:19)"
208,高砂松陽店 | 珈琲所コメダ珈琲店,兵庫県,高砂市,伊保崎6-10-15,山陽曽根駅徒歩14分以上,079-449-3550,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=670,TRUE,FALSE,TRUE,FALSE,34.7768473,134.7838588,"95席
(禁煙:70/喫煙:25)"
209,掛川宮脇店 | 珈琲所コメダ珈琲店,静岡県,掛川市,宮脇一丁目15番地の12,掛川駅徒歩23分以上,0537-62-4140,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=432,TRUE,TRUE,TRUE,FALSE,34.7795214,138.0280068,"110席
(禁煙:76/喫煙:34)"
210,イオンモール伊丹店 | 珈琲所コメダ珈琲店,兵庫県,伊丹市,藤ノ木1丁目1-1,伊丹駅徒歩13分以上,072-744-2250,09:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=686,FALSE,FALSE,TRUE,FALSE,34.7817621,135.4235449,"98席
(禁煙:72/喫煙:26)"
211,豊橋下地店 | 珈琲所コメダ珈琲店,愛知県,豊橋市,下地字操穴32,下地駅徒歩26分以上,0532-57-2064,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=208,FALSE,FALSE,TRUE,FALSE,34.7879077,137.3886021,"94席
(禁煙:62/喫煙:32)"
212,枚方南店 | 珈琲所コメダ珈琲店,大阪府,枚方市,釈尊寺町8番1号,郡津駅徒歩8分以上,072-860-2070,07:00〜23:30,http://www.komeda.co.jp/search/shopdetail.php?id=492,TRUE,FALSE,TRUE,FALSE,34.7888878,135.6687182,"102席
(禁煙:66/喫煙:36)"
213,島田吉田インター店 | 珈琲所コメダ珈琲店,静岡県,島田市,井口826,六合駅徒歩69分以上,0547-30-0005,07:00〜23:30,http://www.komeda.co.jp/search/shopdetail.php?id=669,TRUE,FALSE,TRUE,FALSE,34.7982406,138.229825,"98席
(禁煙:69/喫煙:29)"
214,京田辺三山木店 | 珈琲所コメダ珈琲店,京都,府京田辺市,三山木高飛26-1,三山木駅徒歩3分以内,0774-62-3550,07:30〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=473,FALSE,FALSE,TRUE,FALSE,34.7989297,135.7861437,"92席
(禁煙:62/喫煙:30)"
215,豊中上新田店 | 珈琲所コメダ珈琲店,大阪府,豊中市,上新田4丁目29-16,桃山台駅徒歩12分以上,06-6170-3988,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=741,TRUE,FALSE,TRUE,FALSE,34.8002167,135.4992252,"98席
(禁煙:75/喫煙:23)"
216,小坂井店 | 珈琲所コメダ珈琲店,愛知県,豊川市,伊奈町慶応23-194,伊奈駅徒歩11分以上,0533-78-5959,07:00〜21:00,http://www.komeda.co.jp/search/shopdetail.php?id=325,FALSE,FALSE,TRUE,FALSE,34.8024515,137.3456073,"95席
(禁煙:72/喫煙:23)"
217,三木平田店 | 珈琲所コメダ珈琲店,兵庫県,三木市,平田2丁目1-5,大村駅徒歩8分以上,0794-82-7688,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=531,TRUE,FALSE,TRUE,FALSE,34.8046154,134.9755092,"96席
(禁煙:70/喫煙:26)"
218,阪急石橋駅前店 | 珈琲所コメダ珈琲店,大阪府,池田市,石橋1丁目8番1号,石橋駅徒歩1分以上,072-763-0023,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=839,TRUE,FALSE,TRUE,FALSE,34.8079263,135.4443762,"79席
(禁煙:55/喫煙:24)"
219,浜松浜北店 | 珈琲所コメダ珈琲店,静岡県,浜松市,浜北区本沢合118-3,遠州小林駅徒歩6分以上,053-545-5552,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=388,FALSE,FALSE,TRUE,FALSE,34.8092935,137.8002288,"95席
(禁煙:54/喫煙:41)"
220,イオンモール茨木店 | 珈琲所コメダ珈琲店,大阪府,茨木市,松ヶ本町8-30,茨木駅徒歩6分以上,072-646-8021,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=685,FALSE,FALSE,TRUE,FALSE,34.811035,135.558289,"77席
(禁煙:56/喫煙:21)"
221,枚方東インター店 | 珈琲所コメダ珈琲店,大阪府,枚方市,杉1丁目1番8号,藤阪駅徒歩19分以上,072-808-5552,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=378,TRUE,FALSE,TRUE,FALSE,34.8126727,135.7175241,"101席
(禁煙:65/喫煙:36)"
222,姫路市役所南店 | 珈琲所コメダ珈琲店,兵庫県,姫路市,佃町33番地,手柄駅徒歩10分以上,079-287-3350,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=511,TRUE,FALSE,TRUE,FALSE,34.8144158,134.6861389,"95席
(禁煙:62/喫煙:33)"
223,阪急茨木駅前店 | 珈琲所コメダ珈琲店,大阪府,茨木市,双葉町8-20桜梅通りビル1F,茨木市駅徒歩1分以上,072-634-9266,07:30〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=396,FALSE,FALSE,TRUE,FALSE,34.8164809,135.57722,"62席
(禁煙:22/喫煙:40)"
224,蒲郡三谷店 | 珈琲所コメダ珈琲店,愛知県,蒲郡,市三谷北通1-159,三河三谷駅徒歩2分以上,0533-69-8868,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=227,FALSE,FALSE,TRUE,FALSE,34.8192318,137.2505833,"78席
(禁煙:26/喫煙:52)"
225,姫路国分寺店 | 珈琲所コメダ珈琲店,兵庫県,姫路市,御国野町御着字大門687-1,御着駅徒歩5分以上,079-251-2030,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=590,TRUE,FALSE,TRUE,FALSE,34.8210686,134.734797,"113席
(禁煙:85/喫煙:28)"
226,蒲郡競艇場前店 | 珈琲所コメダ珈琲店,愛知県,蒲郡,市拾石町塩浜8番地,蒲郡競艇場前駅徒歩3分以上,0533-68-8878,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=346,FALSE,FALSE,TRUE,FALSE,34.8225009,137.202492,"104席
(禁煙:51/喫煙:53)"
227,アステ川西店 | 珈琲所コメダ珈琲店,兵庫県,川西市,栄町25-1アステ川西3Ｆ,川西能勢口駅徒歩2分以上,072-767-1266,10:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=833,TRUE,FALSE,FALSE,FALSE,34.8265127,135.4129451,"88席
(禁煙:88/喫煙:0)"
228,箕面小野原店 | 珈琲所コメダ珈琲店,大阪府,箕面市,小野原西6丁目11-10,北千里駅徒歩16分以上,072-734-7444,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=401,TRUE,FALSE,TRUE,FALSE,34.8300332,135.5142813,"94席
(禁煙:58/喫煙:36)"
229,豊川末広通店 | 珈琲所コメダ珈琲店,愛知県,豊川市,末広通3-44-3,豊川稲荷駅徒歩13分以上,0533-80-7123,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=232,TRUE,FALSE,TRUE,FALSE,34.8302567,137.3922405,"92席
(禁煙:42/喫煙:50)"
230,姫路太子店 | 珈琲所コメダ珈琲店,兵庫県,揖保郡,太子町東出221-1,網干駅徒歩31分以上,079-275-1151,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=551,TRUE,FALSE,TRUE,FALSE,34.8322386,134.5953029,"107席
(禁煙:83/喫煙:24)"
231,城陽長池店 | 珈琲所コメダ珈琲店,京都,府城陽市,長池北清水112番1,長池駅徒歩3分以上,0774-66-7578,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=667,TRUE,FALSE,TRUE,FALSE,34.8405928,135.788436,"96席
(禁煙:66/喫煙:30)"
232,白子稲生店 | 珈琲所コメダ珈琲店,三重県,鈴鹿市,稲生西3ｰ12-40,鈴鹿サーキット稲生駅徒歩4分以上,059-388-7101,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=252,TRUE,FALSE,TRUE,FALSE,34.8410028,136.5587449,"100席
(禁煙:56/喫煙:44)"
233,枚方とうかえでの道店 | 珈琲所コメダ珈琲店,大阪府,枚方市,招提元町3丁目30-22,樟葉駅徒歩36分以上,072-860-7611,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=588,TRUE,FALSE,TRUE,FALSE,34.84171,135.6881209,"97席
(禁煙:71/喫煙:26)"
234,武豊里中店 | 珈琲所コメダ珈琲店,愛知県,知多郡,武豊町字忠白田1-1,知多武豊駅徒歩15分以上,0569-72-6878,07:30〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=247,FALSE,FALSE,TRUE,FALSE,34.8420886,136.9223222,"89席
(禁煙:58/喫煙:31)"
235,豊川御油店 | 珈琲所コメダ珈琲店,愛知県,豊川市,御油町八面横21番,御油駅徒歩4分以上,0533-87-3552,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=764,TRUE,FALSE,TRUE,FALSE,34.8433718,137.3218731,"97席
(禁煙:72/喫煙:25)"
236,藤枝駅南店 | 珈琲所コメダ珈琲店,静岡県,藤枝市,前島1-2-1オーレ藤枝1F,藤枝駅徒歩2分以上,054-636-2020,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=382,TRUE,FALSE,TRUE,FALSE,34.8487711,138.2519331,"77席
(禁煙:54/喫煙:23)"
237,西尾寺津店 | 珈琲所コメダ珈琲店,愛知県,西尾市,寺津2ｰ10ｰ14,中畑駅徒歩29分以上,0563-59-0009,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=241,FALSE,FALSE,TRUE,FALSE,34.8492037,137.0195478,"76席
(禁煙:52/喫煙:24)"
238,阪急高槻市駅南店 | 珈琲所コメダ珈琲店,大阪府,高槻市,城北町2-4-1ファイブプラザ2階,高槻市駅徒歩3分以内,072-671-1212,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=767,TRUE,FALSE,TRUE,FALSE,34.8494934,135.6232559,"76席
(禁煙:54/喫煙:22)"
239,JR高槻駅北店 | 珈琲所コメダ珈琲店,大阪府,高槻市,芥川町1-10-7アーバネックス高槻芥川1F,高槻駅徒歩2分以上,072-682-5155,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=832,TRUE,FALSE,TRUE,FALSE,34.8524742,135.6162257,"58席
(禁煙:44/喫煙:14)"
240,亀山上野店 | 珈琲所コメダ珈琲店,三重県,亀山市,上野町14-20,亀山駅徒歩27分以上,0595-97-3800,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=684,TRUE,FALSE,TRUE,FALSE,34.8561309,136.4708784,"102席
(禁煙:80/喫煙:22)"
241,西尾今川店 | 珈琲所コメダ珈琲店,愛知県,西尾市,今川町馬捨場16,西尾駅徒歩11分以上,0563-53-1282,07:00〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=149,TRUE,FALSE,TRUE,FALSE,34.85754,137.0613805,"84席
(禁煙:0/喫煙:84)"
242,藤枝築地店 | 珈琲所コメダ珈琲店,静岡県,藤枝市,築地527-1,西焼津駅徒歩16分以上,054-644-1009,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=397,TRUE,FALSE,TRUE,FALSE,34.8594739,138.272571,"101席
(禁煙:58/喫煙:43)"
243,京都八幡店 | 珈琲所コメダ珈琲店,京都,府八幡市,戸津東代60-1,男山山上駅徒歩39分以上,075-982-8122,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=355,TRUE,FALSE,TRUE,FALSE,34.865046,135.7233087,"107席
(禁煙:82/喫煙:25)"
244,西尾道光寺店 | 珈琲所コメダ珈琲店,愛知県,西尾市,道光寺町堰板37ｰ1,西尾口駅徒歩3分以上,0563-57-0330,07:00〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=153,FALSE,FALSE,TRUE,FALSE,34.8729131,137.0612161,"94席
(禁煙:41/喫煙:53)"
245,鈴鹿中央通店 | 珈琲所コメダ珈琲店,三重県,鈴鹿市,西条町字東澤420,三日市駅徒歩13分以上,0593-81-0313,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=156,FALSE,FALSE,TRUE,FALSE,34.8754632,136.5712794,"96席
(禁煙:36/喫煙:60)"
246,焼津インター店 | 珈琲所コメダ珈琲店,静岡県,焼津市,八楠四丁目13-1,焼津駅徒歩22分以上,054-628-2001,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=376,TRUE,FALSE,TRUE,FALSE,34.880441,138.3045169,"114席
(禁煙:63/喫煙:51)"
247,碧南店 | 珈琲所コメダ珈琲店,愛知県,碧南市,霞浦町2-37,碧南中央駅徒歩18分以上,0566-42-6888,06:30〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=299,FALSE,FALSE,TRUE,FALSE,34.8829044,137.0028189,"94席
(禁煙:44/喫煙:50)"
248,半田瑞穂店 | 珈琲所コメダ珈琲店,愛知県,半田市,瑞穂町7ｰ11-2,半田駅徒歩19分以上,0569-24-5505,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=201,TRUE,FALSE,TRUE,FALSE,34.8851574,136.9405526,"94席
(禁煙:62/喫煙:32)"
249,半田宮本店 | 珈琲所コメダ珈琲店,愛知県,半田市,宮本町5-303-12,成岩駅徒歩18分以上,0569-24-6327,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=113,FALSE,FALSE,TRUE,FALSE,34.8873812,136.9073421,"83席
(禁煙:67/喫煙:16)"
250,幸田北店 | 珈琲所コメダ珈琲店,愛知県,額田郡,幸田町相見越丸8,幸田駅徒歩46分以上,0564-63-6550,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=229,TRUE,FALSE,TRUE,FALSE,34.8889184,137.1647078,"98席
(禁煙:60/喫煙:38)"
251,155号線常滑店 | 珈琲所コメダ珈琲店,愛知県,常滑市,錦町1ｰ45,多屋駅徒歩12分以上,0569-36-1230,06:30〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=292,TRUE,FALSE,TRUE,FALSE,34.8992635,136.8397716,"145席
(禁煙:95/喫煙:50)"
252,京都宇治店 | 珈琲所コメダ珈琲店,京都,府宇治市,槇島町五才田5番地,小倉駅徒歩16分以上,0774-39-8768,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=392,TRUE,FALSE,TRUE,FALSE,34.8992699,135.7923071,"105席
(禁煙:63/喫煙:42)"
253,浜田店 | 珈琲所コメダ珈琲店,島根県,浜田市,港町201番地1,浜田駅徒歩23分以上,0855-25-0205,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=850,TRUE,FALSE,TRUE,FALSE,34.9017048,132.0706229,"98席
(禁煙:78/喫煙:20)"
254,しんしろ店 | 珈琲所コメダ珈琲店,愛知県,新城市,片山字西野畑543-3,新城駅徒歩8分以上,0536-23-8835,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=453,TRUE,FALSE,TRUE,FALSE,34.9059089,137.4949042,"92席
(禁煙:64/喫煙:28)"
255,半田亀崎店 | 珈琲所コメダ珈琲店,愛知県,半田市,新居町3丁目84の1,亀崎駅徒歩17分以上,0569-29-5688,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=817,TRUE,FALSE,TRUE,FALSE,34.9086921,136.9559115,"96席
(禁煙:72/喫煙:24)"
256,半田やなべ店 | 珈琲所コメダ珈琲店,愛知県,半田市,岩滑高山町6-22-12,半田口駅徒歩14分以上,0569-26-2520,06:30〜23:00※日祝06:30〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=141,TRUE,FALSE,TRUE,FALSE,34.9094854,136.9142323,"100席
(禁煙:64/喫煙:36)"
257,岡崎若松店 | 珈琲所コメダ珈琲店,愛知県,岡崎市,若松町字横手16-1,岡崎駅徒歩20分以上,0564-58-7688,06:30〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=165,FALSE,FALSE,TRUE,FALSE,34.9135487,137.1637403,"97席
(禁煙:74/喫煙:23)"
258,四日市小古曽店 | 珈琲所コメダ珈琲店,三重県,四日市,市小古曽東1-2-26,小古曽駅徒歩6分以上,0593-49-3555,07:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=210,FALSE,FALSE,TRUE,FALSE,34.9288259,136.5977021,"96席
(禁煙:40/喫煙:56)"
259,岡崎上和田店 | 珈琲所コメダ珈琲店,愛知県,岡崎市,天白町字東池25-1,六名駅徒歩14分以上,0564-71-5560,06:00〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=183,FALSE,FALSE,TRUE,FALSE,34.933613,137.1454687,"94席
(禁煙:70/喫煙:24)"
260,高浜店 | 珈琲所コメダ珈琲店,愛知県,高浜市,神明町7ｰ1ｰ18,三河高浜駅徒歩15分以上,0566-52-9788,06:30〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=131,FALSE,FALSE,TRUE,FALSE,34.9336569,137.0014725,"118席
(禁煙:78/喫煙:40)"
261,滝野社インター店 | 珈琲所コメダ珈琲店,兵庫県,加東市,北野400番1,滝野駅徒歩9分以上,0795-48-3343,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=810,TRUE,FALSE,TRUE,FALSE,34.9364683,134.9593468,"94席
(禁煙:74/喫煙:20)"
262,京都伏見店 | 珈琲所コメダ珈琲店,京都,府京都市,伏見区下鳥羽東柳長町26番地,伏見駅徒歩25分以上,075-612-2111,07:00〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=421,TRUE,FALSE,TRUE,FALSE,34.9370431,135.7448084,"115席
(禁煙:75/喫煙:40)"
263,岡崎大西店 | 珈琲所コメダ珈琲店,愛知県,岡崎市,大西2丁目1-6,男川駅徒歩8分以上,0564-28-1555,07:40〜00:00,http://www.komeda.co.jp/search/shopdetail.php?id=163,FALSE,FALSE,TRUE,FALSE,34.9427494,137.1849454,"90席
(禁煙:20/喫煙:70)"
264,京都醍醐店 | 珈琲所コメダ珈琲店,京都,府京都市,伏見区醍醐江奈志町10-19,石田駅徒歩8分以上,075-573-5025,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=835,TRUE,FALSE,TRUE,FALSE,34.9443412,135.8085472,"92席
(禁煙:64/喫煙:28)"
265,岡崎上六名店 | 珈琲所コメダ珈琲店,愛知県,岡崎市,上六名2ｰ9ｰ1,岡崎公園前駅徒歩5分以上,0564-54-3001,08:00〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=215,FALSE,FALSE,TRUE,FALSE,34.9502451,137.1555478,"94席
(禁煙:33/喫煙:61)"
266,四日市笹川通店 | 珈琲所コメダ珈琲店,三重県,四日市,市日永西3-8-11,南日永駅徒歩6分以上,059-345-2014,07:00〜23:00,http://www.komeda.co.jp/search/shopdetail.php?id=239,TRUE,FALSE,TRUE,FALSE,34.9509488,136.5955296,"86席
(禁煙:46/喫煙:40)"
267,東浦店 | 珈琲所コメダ珈琲店,愛知県,知多郡,東浦町大字生路字池下5,東浦駅徒歩3分以上,0562-84-7025,06:30〜20:00※土06:30〜22:00,http://www.komeda.co.jp/search/shopdetail.php?id=169,FALSE,FALSE,TRUE,FALSE,34.9515123,136.9705136,"96席
(禁煙:42/喫煙:54)"
268,安城末広店 | 珈琲所コメダ珈琲店,愛知県,安城市,錦町33,安城駅徒歩11分以上,0566-74-1146,06:30〜22:30,http://www.komeda.co.jp/search/shopdetail.php?id=120,TRUE,FALSE,TRUE,FALSE,34.9539726,137.0831357,"90席
(禁煙:58/喫煙:32)"
